construction_kind,execution_relative_dir,source_details_path,family_index,curve_index,family_label,curve_label,stage,m,rs,abs_roots,forced_xs,q_params_family,q_family,H_family,Pq_family,top_k_min_affine,top_k_max_affine,top_k_sum_affine,best_affine_point_count,best_projective_lower_bound,A,B,Q_curve,L_tail,L_curve,pari_height,extra_x_count,extra_point_count,affine_point_count,projective_lower_bound,F_original,height_F_original,degree,leading_coefficient_original,is_squarefree_original,is_even_original,D_lcm_denominators,F_integral,height_F_integral,leading_coefficient_integral,is_squarefree_integral_over_Q
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,22,1,FAMILIA #22,CURBA #1,STAGE_2_REFINEMENT,5,"(0, 1, 2, 2/3, -3/2)",,,"{'u': -2, 'v': 2, 'w': 1}",-2*x^2 + 2*x + 1,x^5 - 13/6*x^4 - 3/2*x^3 + 14/3*x^2 - 2*x,4*x^4 - 8*x^3 + 4*x + 1,52,72,314,72,74,,,,"(5,)",x + 5,150000,31,62,72,74,x^6 + 17/6*x^5 - 25/3*x^4 - 65/6*x^3 + 64/3*x^2 - 6*x + 1,65,6,1,True,False,6,36*x^6 + 102*x^5 - 300*x^4 - 390*x^3 + 768*x^2 - 216*x + 36,768,36,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,22,2,FAMILIA #22,CURBA #2,STAGE_2_REFINEMENT,5,"(0, 1, 2, 2/3, -3/2)",,,"{'u': -2, 'v': 2, 'w': 1}",-2*x^2 + 2*x + 1,x^5 - 13/6*x^4 - 3/2*x^3 + 14/3*x^2 - 2*x,4*x^4 - 8*x^3 + 4*x + 1,52,72,314,72,74,,,,"(-11/2,)",x - 11/2,150000,29,58,68,70,x^6 - 23/3*x^5 + 173/12*x^4 + 59/12*x^3 - 83/3*x^2 + 15*x + 1,173,6,1,True,False,12,144*x^6 - 1104*x^5 + 2076*x^4 + 708*x^3 - 3984*x^2 + 2160*x + 144,3984,144,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,22,3,FAMILIA #22,CURBA #3,STAGE_2_REFINEMENT,5,"(0, 1, 2, 2/3, -3/2)",,,"{'u': -2, 'v': 2, 'w': 1}",-2*x^2 + 2*x + 1,x^5 - 13/6*x^4 - 3/2*x^3 + 14/3*x^2 - 2*x,4*x^4 - 8*x^3 + 4*x + 1,52,72,314,72,74,,,,"(7/4,)",x + 7/4,150000,26,52,62,64,x^6 - 5/12*x^5 - 31/24*x^4 - 143/24*x^3 + 37/6*x^2 + 1/2*x + 1,143,6,1,True,False,24,576*x^6 - 240*x^5 - 744*x^4 - 3432*x^3 + 3552*x^2 + 288*x + 576,3552,576,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,22,4,FAMILIA #22,CURBA #4,STAGE_2_REFINEMENT,5,"(0, 1, 2, 2/3, -3/2)",,,"{'u': -2, 'v': 2, 'w': 1}",-2*x^2 + 2*x + 1,x^5 - 13/6*x^4 - 3/2*x^3 + 14/3*x^2 - 2*x,4*x^4 - 8*x^3 + 4*x + 1,52,72,314,72,74,,,,"(13/4,)",x + 13/4,150000,25,50,60,62,x^6 + 13/12*x^5 - 109/24*x^4 - 197/24*x^3 + 79/6*x^2 - 5/2*x + 1,197,6,1,True,False,24,576*x^6 + 624*x^5 - 2616*x^4 - 4728*x^3 + 7584*x^2 - 1440*x + 576,7584,576,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,22,5,FAMILIA #22,CURBA #5,STAGE_2_REFINEMENT,5,"(0, 1, 2, 2/3, -3/2)",,,"{'u': -2, 'v': 2, 'w': 1}",-2*x^2 + 2*x + 1,x^5 - 13/6*x^4 - 3/2*x^3 + 14/3*x^2 - 2*x,4*x^4 - 8*x^3 + 4*x + 1,52,72,314,72,74,,,,"(-3/4,)",x - 3/4,150000,21,42,52,54,x^6 - 35/12*x^5 + 33/8*x^4 - 53/24*x^3 - 11/2*x^2 + 11/2*x + 1,53,6,1,True,False,24,576*x^6 - 1680*x^5 + 2376*x^4 - 1272*x^3 - 3168*x^2 + 3168*x + 576,3168,576,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,23,1,FAMILIA #23,CURBA #1,STAGE_2_REFINEMENT,5,"(0, -1, -2, 1/3, -3/2)",,,"{'u': -1, 'v': 2, 'w': 1}",-x^2 + 2*x + 1,x^5 + 25/6*x^4 + 5*x^3 + 5/6*x^2 - x,x^4 - 4*x^3 + 2*x^2 + 4*x + 1,54,84,322,84,86,,,,"(7/2,)",x + 7/2,150000,37,74,84,86,x^6 + 23/3*x^5 + 247/12*x^4 + 43/3*x^3 + 47/12*x^2 + 1/2*x + 1,247,6,1,True,False,12,144*x^6 + 1104*x^5 + 2964*x^4 + 2064*x^3 + 564*x^2 + 72*x + 144,2964,144,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,23,2,FAMILIA #23,CURBA #2,STAGE_2_REFINEMENT,5,"(0, -1, -2, 1/3, -3/2)",,,"{'u': -1, 'v': 2, 'w': 1}",-x^2 + 2*x + 1,x^5 + 25/6*x^4 + 5*x^3 + 5/6*x^2 - x,x^4 - 4*x^3 + 2*x^2 + 4*x + 1,54,84,322,84,86,,,,"(-1/2,)",x - 1/2,150000,27,54,64,66,x^6 + 11/3*x^5 + 47/12*x^4 - 17/3*x^3 + 7/12*x^2 + 9/2*x + 1,47,6,1,True,False,12,144*x^6 + 528*x^5 + 564*x^4 - 816*x^3 + 84*x^2 + 648*x + 144,816,144,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,23,3,FAMILIA #23,CURBA #3,STAGE_2_REFINEMENT,5,"(0, -1, -2, 1/3, -3/2)",,,"{'u': -1, 'v': 2, 'w': 1}",-x^2 + 2*x + 1,x^5 + 25/6*x^4 + 5*x^3 + 5/6*x^2 - x,x^4 - 4*x^3 + 2*x^2 + 4*x + 1,54,84,322,84,86,,,,"(11/2,)",x + 11/2,150000,26,52,62,64,x^6 + 29/3*x^5 + 347/12*x^4 + 73/3*x^3 + 67/12*x^2 - 3/2*x + 1,347,6,1,True,False,12,144*x^6 + 1392*x^5 + 4164*x^4 + 3504*x^3 + 804*x^2 - 216*x + 144,4164,144,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,23,4,FAMILIA #23,CURBA #4,STAGE_2_REFINEMENT,5,"(0, -1, -2, 1/3, -3/2)",,,"{'u': -1, 'v': 2, 'w': 1}",-x^2 + 2*x + 1,x^5 + 25/6*x^4 + 5*x^3 + 5/6*x^2 - x,x^4 - 4*x^3 + 2*x^2 + 4*x + 1,54,84,322,84,86,,,,"(5/3,)",x + 5/3,150000,24,48,58,60,x^6 + 35/6*x^5 + 233/18*x^4 + 31/6*x^3 + 43/18*x^2 + 7/3*x + 1,233,6,1,True,False,18,324*x^6 + 1890*x^5 + 4194*x^4 + 1674*x^3 + 774*x^2 + 756*x + 324,4194,324,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,23,5,FAMILIA #23,CURBA #5,STAGE_2_REFINEMENT,5,"(0, -1, -2, 1/3, -3/2)",,,"{'u': -1, 'v': 2, 'w': 1}",-x^2 + 2*x + 1,x^5 + 25/6*x^4 + 5*x^3 + 5/6*x^2 - x,x^4 - 4*x^3 + 2*x^2 + 4*x + 1,54,84,322,84,86,,,,"(5,)",x + 5,150000,22,44,54,56,x^6 + 55/6*x^5 + 161/6*x^4 + 131/6*x^3 + 31/6*x^2 - x + 1,161,6,1,True,False,6,36*x^6 + 330*x^5 + 966*x^4 + 786*x^3 + 186*x^2 - 36*x + 36,966,36,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,24,1,FAMILIA #24,CURBA #1,STAGE_2_REFINEMENT,5,"(0, 1, 2, -1/3, 3/2)",,,"{'u': -1, 'v': -2, 'w': 1}",-x^2 - 2*x + 1,x^5 - 25/6*x^4 + 5*x^3 - 5/6*x^2 - x,x^4 + 4*x^3 + 2*x^2 - 4*x + 1,54,84,322,84,86,,,,"(-7/2,)",x - 7/2,150000,37,74,84,86,x^6 - 23/3*x^5 + 247/12*x^4 - 43/3*x^3 + 47/12*x^2 - 1/2*x + 1,247,6,1,True,False,12,144*x^6 - 1104*x^5 + 2964*x^4 - 2064*x^3 + 564*x^2 - 72*x + 144,2964,144,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,24,2,FAMILIA #24,CURBA #2,STAGE_2_REFINEMENT,5,"(0, 1, 2, -1/3, 3/2)",,,"{'u': -1, 'v': -2, 'w': 1}",-x^2 - 2*x + 1,x^5 - 25/6*x^4 + 5*x^3 - 5/6*x^2 - x,x^4 + 4*x^3 + 2*x^2 - 4*x + 1,54,84,322,84,86,,,,"(1/2,)",x + 1/2,150000,27,54,64,66,x^6 - 11/3*x^5 + 47/12*x^4 + 17/3*x^3 + 7/12*x^2 - 9/2*x + 1,47,6,1,True,False,12,144*x^6 - 528*x^5 + 564*x^4 + 816*x^3 + 84*x^2 - 648*x + 144,816,144,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,24,3,FAMILIA #24,CURBA #3,STAGE_2_REFINEMENT,5,"(0, 1, 2, -1/3, 3/2)",,,"{'u': -1, 'v': -2, 'w': 1}",-x^2 - 2*x + 1,x^5 - 25/6*x^4 + 5*x^3 - 5/6*x^2 - x,x^4 + 4*x^3 + 2*x^2 - 4*x + 1,54,84,322,84,86,,,,"(-11/2,)",x - 11/2,150000,26,52,62,64,x^6 - 29/3*x^5 + 347/12*x^4 - 73/3*x^3 + 67/12*x^2 + 3/2*x + 1,347,6,1,True,False,12,144*x^6 - 1392*x^5 + 4164*x^4 - 3504*x^3 + 804*x^2 + 216*x + 144,4164,144,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,24,4,FAMILIA #24,CURBA #4,STAGE_2_REFINEMENT,5,"(0, 1, 2, -1/3, 3/2)",,,"{'u': -1, 'v': -2, 'w': 1}",-x^2 - 2*x + 1,x^5 - 25/6*x^4 + 5*x^3 - 5/6*x^2 - x,x^4 + 4*x^3 + 2*x^2 - 4*x + 1,54,84,322,84,86,,,,"(-5/3,)",x - 5/3,150000,24,48,58,60,x^6 - 35/6*x^5 + 233/18*x^4 - 31/6*x^3 + 43/18*x^2 - 7/3*x + 1,233,6,1,True,False,18,324*x^6 - 1890*x^5 + 4194*x^4 - 1674*x^3 + 774*x^2 - 756*x + 324,4194,324,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,24,5,FAMILIA #24,CURBA #5,STAGE_2_REFINEMENT,5,"(0, 1, 2, -1/3, 3/2)",,,"{'u': -1, 'v': -2, 'w': 1}",-x^2 - 2*x + 1,x^5 - 25/6*x^4 + 5*x^3 - 5/6*x^2 - x,x^4 + 4*x^3 + 2*x^2 - 4*x + 1,54,84,322,84,86,,,,"(-5,)",x - 5,150000,22,44,54,56,x^6 - 55/6*x^5 + 161/6*x^4 - 131/6*x^3 + 31/6*x^2 + x + 1,161,6,1,True,False,6,36*x^6 - 330*x^5 + 966*x^4 - 786*x^3 + 186*x^2 + 36*x + 36,966,36,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,25,1,FAMILIA #25,CURBA #1,STAGE_2_REFINEMENT,5,"(0, -1, -1/2, -1/3, 3)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^5 - 7/6*x^4 - 9/2*x^3 - 17/6*x^2 - 1/2*x,x^4 + 2*x^2 + 1,52,80,314,80,82,,,,"(-6,)",x - 6,150000,35,70,80,82,x^6 - 43/6*x^5 + 7/2*x^4 + 145/6*x^3 + 37/2*x^2 + 3*x + 1,145,6,1,True,False,6,36*x^6 - 258*x^5 + 126*x^4 + 870*x^3 + 666*x^2 + 108*x + 36,870,36,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,25,2,FAMILIA #25,CURBA #2,STAGE_2_REFINEMENT,5,"(0, -1, -1/2, -1/3, 3)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^5 - 7/6*x^4 - 9/2*x^3 - 17/6*x^2 - 1/2*x,x^4 + 2*x^2 + 1,52,80,314,80,82,,,,"(-13,)",x - 13,150000,28,56,66,68,x^6 - 85/6*x^5 + 35/3*x^4 + 167/3*x^3 + 115/3*x^2 + 13/2*x + 1,167,6,1,True,False,6,36*x^6 - 510*x^5 + 420*x^4 + 2004*x^3 + 1380*x^2 + 234*x + 36,2004,36,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,25,3,FAMILIA #25,CURBA #3,STAGE_2_REFINEMENT,5,"(0, -1, -1/2, -1/3, 3)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^5 - 7/6*x^4 - 9/2*x^3 - 17/6*x^2 - 1/2*x,x^4 + 2*x^2 + 1,52,80,314,80,82,,,,"(-7/2,)",x - 7/2,150000,25,50,60,62,x^6 - 14/3*x^5 + 7/12*x^4 + 155/12*x^3 + 137/12*x^2 + 7/4*x + 1,155,6,1,True,False,12,144*x^6 - 672*x^5 + 84*x^4 + 1860*x^3 + 1644*x^2 + 252*x + 144,1860,144,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,25,4,FAMILIA #25,CURBA #4,STAGE_2_REFINEMENT,5,"(0, -1, -1/2, -1/3, 3)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^5 - 7/6*x^4 - 9/2*x^3 - 17/6*x^2 - 1/2*x,x^4 + 2*x^2 + 1,52,80,314,80,82,,,,"(-1,)",x - 1,150000,23,46,56,58,x^6 - 13/6*x^5 - 7/3*x^4 + 5/3*x^3 + 13/3*x^2 + 1/2*x + 1,13,6,1,True,False,6,36*x^6 - 78*x^5 - 84*x^4 + 60*x^3 + 156*x^2 + 18*x + 36,156,36,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,25,5,FAMILIA #25,CURBA #5,STAGE_2_REFINEMENT,5,"(0, -1, -1/2, -1/3, 3)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^5 - 7/6*x^4 - 9/2*x^3 - 17/6*x^2 - 1/2*x,x^4 + 2*x^2 + 1,52,80,314,80,82,,,,"(11/4,)",x + 11/4,150000,21,42,52,54,x^6 + 19/12*x^5 - 161/24*x^4 - 365/24*x^3 - 151/24*x^2 - 11/8*x + 1,365,6,1,True,False,24,576*x^6 + 912*x^5 - 3864*x^4 - 8760*x^3 - 3624*x^2 - 792*x + 576,8760,576,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,26,1,FAMILIA #26,CURBA #1,STAGE_2_REFINEMENT,5,"(0, 1, 1/2, 1/3, -3)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^5 + 7/6*x^4 - 9/2*x^3 + 17/6*x^2 - 1/2*x,x^4 + 2*x^2 + 1,52,80,314,80,82,,,,"(6,)",x + 6,150000,35,70,80,82,x^6 + 43/6*x^5 + 7/2*x^4 - 145/6*x^3 + 37/2*x^2 - 3*x + 1,145,6,1,True,False,6,36*x^6 + 258*x^5 + 126*x^4 - 870*x^3 + 666*x^2 - 108*x + 36,870,36,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,26,2,FAMILIA #26,CURBA #2,STAGE_2_REFINEMENT,5,"(0, 1, 1/2, 1/3, -3)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^5 + 7/6*x^4 - 9/2*x^3 + 17/6*x^2 - 1/2*x,x^4 + 2*x^2 + 1,52,80,314,80,82,,,,"(13,)",x + 13,150000,28,56,66,68,x^6 + 85/6*x^5 + 35/3*x^4 - 167/3*x^3 + 115/3*x^2 - 13/2*x + 1,167,6,1,True,False,6,36*x^6 + 510*x^5 + 420*x^4 - 2004*x^3 + 1380*x^2 - 234*x + 36,2004,36,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,26,3,FAMILIA #26,CURBA #3,STAGE_2_REFINEMENT,5,"(0, 1, 1/2, 1/3, -3)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^5 + 7/6*x^4 - 9/2*x^3 + 17/6*x^2 - 1/2*x,x^4 + 2*x^2 + 1,52,80,314,80,82,,,,"(7/2,)",x + 7/2,150000,25,50,60,62,x^6 + 14/3*x^5 + 7/12*x^4 - 155/12*x^3 + 137/12*x^2 - 7/4*x + 1,155,6,1,True,False,12,144*x^6 + 672*x^5 + 84*x^4 - 1860*x^3 + 1644*x^2 - 252*x + 144,1860,144,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,26,4,FAMILIA #26,CURBA #4,STAGE_2_REFINEMENT,5,"(0, 1, 1/2, 1/3, -3)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^5 + 7/6*x^4 - 9/2*x^3 + 17/6*x^2 - 1/2*x,x^4 + 2*x^2 + 1,52,80,314,80,82,,,,"(1,)",x + 1,150000,23,46,56,58,x^6 + 13/6*x^5 - 7/3*x^4 - 5/3*x^3 + 13/3*x^2 - 1/2*x + 1,13,6,1,True,False,6,36*x^6 + 78*x^5 - 84*x^4 - 60*x^3 + 156*x^2 - 18*x + 36,156,36,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,26,5,FAMILIA #26,CURBA #5,STAGE_2_REFINEMENT,5,"(0, 1, 1/2, 1/3, -3)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^5 + 7/6*x^4 - 9/2*x^3 + 17/6*x^2 - 1/2*x,x^4 + 2*x^2 + 1,52,80,314,80,82,,,,"(-11/4,)",x - 11/4,150000,21,42,52,54,x^6 - 19/12*x^5 - 161/24*x^4 + 365/24*x^3 - 151/24*x^2 + 11/8*x + 1,365,6,1,True,False,24,576*x^6 - 912*x^5 - 3864*x^4 + 8760*x^3 - 3624*x^2 + 792*x + 576,8760,576,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,27,1,FAMILIA #27,CURBA #1,STAGE_2_REFINEMENT,5,"(0, -1, 2, 3/2, -3)",,,"{'u': -2, 'v': 0, 'w': -3}",-2*x^2 - 3,x^5 + 1/2*x^4 - 8*x^3 + 3/2*x^2 + 9*x,4*x^4 + 12*x^2 + 9,52,76,314,76,78,,,,"(-7,)",x - 7,150000,33,66,76,78,x^6 - 13/2*x^5 - 15/2*x^4 + 115/2*x^3 + 21/2*x^2 - 63*x + 9,115,6,1,True,False,2,4*x^6 - 26*x^5 - 30*x^4 + 230*x^3 + 42*x^2 - 252*x + 36,252,4,True
