subfamily_rank,construction_kind,family_label,family_index,execution_relative_dir,m,rs,forced_xs,q_params,q_family,H_family,Pq_family,top_k_count,n_successful,n_determined,n_only_rankbounds,n_not_closed,n_timeout,n_memory,n_req_error,n_unresolved,n_failed,n_rank_ge_6,n_rank_ge_8,n_rank_ge_10,min_rank,max_rank,sum_rank,avg_rank,med_rank,determined_ranks,n_by_rankbounds,n_by_mordellweil,n_finite_index,n_proved,n_grh,avg_magma_time,max_magma_time,total_magma_time,top_k_min_affine,top_k_max_affine,top_k_sum_affine,top_k_avg_affine,top_k_min_proj,top_k_sum_proj,top_k_min_extra_x,top_k_sum_extra_x,best_affine,best_proj,best_height,avg_height,max_height
160,general,FAMILIA #62,62,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, -1, 1/2, -2, 1/3)",,"{'u': -1, 'v': 1, 'w': -1}",-x^2 + x - 1,x^5 + 13/6*x^4 - 1/3*x^3 - 7/6*x^2 + 1/3*x,x^4 - 2*x^3 + 3*x^2 - 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,4,0,7,9,40,8.0,8,"[7, 8, 8, 8, 9]",0,5,5,0,5,8.5398,9.96,42.699,46,74,286,57.2,48,296,18,118,74,76,204.0,670.8,1098.0
161,general,FAMILIA #63,63,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, 1, -1/2, 2, -1/3)",,"{'u': -1, 'v': -1, 'w': -1}",-x^2 - x - 1,x^5 - 13/6*x^4 - 1/3*x^3 + 7/6*x^2 + 1/3*x,x^4 + 2*x^3 + 3*x^2 + 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,4,0,7,9,40,8.0,8,"[7, 8, 8, 8, 9]",0,5,5,0,5,8.589400000000001,9.96,42.947,46,74,286,57.2,48,296,18,118,74,76,204.0,670.8,1098.0
162,general,FAMILIA #66,66,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, 1, -2, -2/3, 2/3)",,"{'u': -2, 'v': 3, 'w': -2}",-2*x^2 + 3*x - 2,x^5 + x^4 - 22/9*x^3 - 4/9*x^2 + 8/9*x,4*x^4 - 12*x^3 + 17*x^2 - 12*x + 4,5,5,5,0,0,0,0,0,0,0,5,4,0,7,9,40,8.0,8,"[7, 8, 8, 8, 9]",0,5,5,0,5,9.253400000000001,10.96,46.267,46,74,280,56.0,48,290,18,115,74,76,2592.0,8103.6,14121.0
163,general,FAMILIA #37,37,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, 0, 1, 3/2, 2)",,"{'u': -2, 'v': -1, 'w': 2}",-2*x^2 - x + 2,x^5 - 7/2*x^4 + 2*x^3 + 7/2*x^2 - 3*x,4*x^4 + 4*x^3 - 7*x^2 - 4*x + 4,5,5,5,0,0,0,0,0,0,0,5,4,0,7,9,40,8.0,8,"[7, 8, 8, 8, 9]",1,4,4,0,5,7.197800000000001,8.66,35.989000000000004,38,62,244,48.8,40,254,14,97,62,64,54.0,322.0,780.0
164,general,FAMILIA #38,38,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -3/2, -1, 0, 1)",,"{'u': -2, 'v': 1, 'w': 2}",-2*x^2 + x + 2,x^5 + 7/2*x^4 + 2*x^3 - 7/2*x^2 - 3*x,4*x^4 - 4*x^3 - 7*x^2 + 4*x + 4,5,5,5,0,0,0,0,0,0,0,5,4,0,7,9,40,8.0,8,"[7, 8, 8, 8, 9]",1,4,4,0,5,7.121600000000001,8.64,35.608000000000004,38,62,244,48.8,40,254,14,97,62,64,54.0,322.0,780.0
165,general,FAMILIA #7,7,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-3, -2, -1, 1)",,"{'u': -2, 'v': -2, 'w': -2}",-2*x^2 - 2*x - 2,x^4 + 5*x^3 + 5*x^2 - 5*x - 6,-12*x^3 - 8*x^2 + 28*x + 28,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",1,4,4,0,5,8.2458,9.429,41.229,62,70,330,66.0,64,340,27,145,70,72,196.0,310.2,576.0
166,general,FAMILIA #8,8,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-1, 1, 2, 3)",,"{'u': -2, 'v': 2, 'w': -2}",-2*x^2 + 2*x - 2,x^4 - 5*x^3 + 5*x^2 + 5*x - 6,12*x^3 - 8*x^2 - 28*x + 28,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",1,4,4,0,5,8.1194,9.46,40.597,62,70,330,66.0,64,340,27,145,70,72,196.0,310.2,576.0
167,general,FAMILIA #1,1,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-3, -1, -2/3, 1)",,"{'u': -2, 'v': -2, 'w': -1}",-2*x^2 - 2*x - 1,x^4 + 11/3*x^3 + x^2 - 11/3*x - 2,-20/3*x^3 + 4*x^2 + 56/3*x + 9,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,8.095600000000001,9.72,40.478,60,80,342,68.4,62,352,26,151,80,82,117.0,325.8,690.0
168,general,FAMILIA #11,11,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam2000_maxQperRS20_q-5to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-2, -1, -2/3, 0)",,"{'u': -1, 'v': 1, 'w': 1}",-x^2 + x + 1,x^4 + 11/3*x^3 + 4*x^2 + 4/3*x,-17/3*x^3 - 5*x^2 + 2/3*x + 1,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,8.2634,9.13,41.317,56,66,314,62.8,58,324,24,137,66,68,198.0,355.2,588.0
169,general,FAMILIA #12,12,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam2000_maxQperRS20_q-5to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(0, 2/3, 1, 2)",,"{'u': -1, 'v': -1, 'w': 1}",-x^2 - x + 1,x^4 - 11/3*x^3 + 4*x^2 - 4/3*x,17/3*x^3 - 5*x^2 - 2/3*x + 1,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,8.3216,9.08,41.608000000000004,56,66,314,62.8,58,324,24,137,66,68,198.0,355.2,588.0
170,general,FAMILIA #8,8,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-1, -1/2, 0, 1/2)",,"{'u': -1, 'v': 2, 'w': 2}",-x^2 + 2*x + 2,x^4 + x^3 - 1/4*x^2 - 1/4*x,-5*x^3 + 1/4*x^2 + 33/4*x + 4,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,8.0572,9.619,40.286,54,76,322,64.4,56,332,23,141,76,78,464.0,584.0,744.0
171,general,FAMILIA #9,9,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-1/2, 0, 1/2, 1)",,"{'u': -1, 'v': -2, 'w': 2}",-x^2 - 2*x + 2,x^4 - x^3 - 1/4*x^2 + 1/4*x,5*x^3 + 1/4*x^2 - 33/4*x + 4,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,8.0372,9.539,40.186,54,76,322,64.4,56,332,23,141,76,78,464.0,584.0,744.0
172,general,FAMILIA #21,21,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-2, -3/2, -1, -1/2)",,"{'u': -1, 'v': 2, 'w': 2}",-x^2 + 2*x + 2,x^4 + 5*x^3 + 35/4*x^2 + 25/4*x + 3/2,-9*x^3 - 35/4*x^2 + 7/4*x + 5/2,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.7974000000000006,9.619,38.987,54,76,312,62.4,56,322,23,136,76,78,464.0,1155.2,2104.0
173,general,FAMILIA #22,22,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(1/2, 1, 3/2, 2)",,"{'u': -1, 'v': -2, 'w': 2}",-x^2 - 2*x + 2,x^4 - 5*x^3 + 35/4*x^2 - 25/4*x + 3/2,9*x^3 - 35/4*x^2 - 7/4*x + 5/2,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.675199999999999,9.539,38.376,54,76,312,62.4,56,322,23,136,76,78,464.0,1155.2,2104.0
174,general,FAMILIA #2,2,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1/2, 0, 1/3, 1/2, 1)",,"{'u': -1, 'v': -1, 'w': 1}",-x^2 - x + 1,x^5 - 4/3*x^4 + 1/12*x^3 + 1/3*x^2 - 1/12*x,x^4 + 2*x^3 - x^2 - 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.691800000000001,8.33,38.459,54,70,296,59.2,56,306,22,123,70,72,420.0,1171.2,1884.0
175,general,FAMILIA #3,3,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, -1/2, -1/3, 0, 1/2)",,"{'u': -1, 'v': 1, 'w': 1}",-x^2 + x + 1,x^5 + 4/3*x^4 + 1/12*x^3 - 1/3*x^2 - 1/12*x,x^4 - 2*x^3 - x^2 + 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.7256,8.419,38.628,54,70,296,59.2,56,306,22,123,70,72,420.0,1171.2,1884.0
176,general,FAMILIA #4,4,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, -1/2, -1/3, 0, 1/2)",,"{'u': -1, 'v': 1, 'w': 1}",-x^2 + x + 1,x^5 + 4/3*x^4 + 1/12*x^3 - 1/3*x^2 - 1/12*x,x^4 - 2*x^3 - x^2 + 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.7256,8.419,38.628,54,70,296,59.2,56,306,22,123,70,72,420.0,1171.2,1884.0
177,general,FAMILIA #5,5,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1/2, 0, 1/3, 1/2, 1)",,"{'u': -1, 'v': -1, 'w': 1}",-x^2 - x + 1,x^5 - 4/3*x^4 + 1/12*x^3 + 1/3*x^2 - 1/12*x,x^4 + 2*x^3 - x^2 - 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.691800000000001,8.33,38.459,54,70,296,59.2,56,306,22,123,70,72,420.0,1171.2,1884.0
178,general,FAMILIA #10,10,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-1/2, 0, 1/2, 2)",,"{'u': -1, 'v': -2, 'w': 2}",-x^2 - 2*x + 2,x^4 - 2*x^3 - 1/4*x^2 + 1/2*x,6*x^3 + 1/4*x^2 - 17/2*x + 4,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.927200000000001,9.539,39.636,50,76,314,62.8,52,324,21,137,76,78,272.0,536.0,920.0
179,general,FAMILIA #11,11,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-2, -1/2, 0, 1/2)",,"{'u': -1, 'v': 2, 'w': 2}",-x^2 + 2*x + 2,x^4 + 2*x^3 - 1/4*x^2 - 1/2*x,-6*x^3 + 1/4*x^2 + 17/2*x + 4,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.9514,9.619,39.757,50,76,314,62.8,52,324,21,137,76,78,272.0,536.0,920.0
180,general,FAMILIA #31,31,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, -1, -1/2, 3/2, -3)",,"{'u': -2, 'v': 0, 'w': 3}",-2*x^2 + 3,x^5 + 3*x^4 - 7/4*x^3 - 6*x^2 - 9/4*x,4*x^4 - 12*x^2 + 9,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.6134,8.109,38.067,50,70,304,60.8,52,314,20,127,70,72,252.0,1543.2,3408.0
181,general,FAMILIA #32,32,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, 1, 1/2, -3/2, 3)",,"{'u': -2, 'v': 0, 'w': 3}",-2*x^2 + 3,x^5 - 3*x^4 - 7/4*x^3 + 6*x^2 - 9/4*x,4*x^4 - 12*x^2 + 9,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.6658,8.119,38.329,50,70,304,60.8,52,314,20,127,70,72,252.0,1543.2,3408.0
182,general,FAMILIA #18,18,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1/2, -1/3, 0, 1, 2)",,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^5 - 13/6*x^4 - 1/3*x^3 + 7/6*x^2 + 1/3*x,x^4 + 2*x^2 + 1,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.9754000000000005,9.179,39.877,50,68,286,57.2,52,296,20,118,68,70,126.0,534.0,756.0
183,general,FAMILIA #19,19,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1, 0, 1/3, 1/2)",,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^5 + 13/6*x^4 - 1/3*x^3 - 7/6*x^2 + 1/3*x,x^4 + 2*x^2 + 1,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.9590000000000005,9.119,39.795,50,68,286,57.2,52,296,20,118,68,70,126.0,534.0,756.0
184,general,FAMILIA #69,69,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, -1, 1, -2/3, -3)",,"{'u': -2, 'v': 0, 'w': -3}",-2*x^2 - 3,x^5 + 11/3*x^4 + x^3 - 11/3*x^2 - 2*x,4*x^4 + 12*x^2 + 9,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.5518,8.359,37.759,44,80,290,58.0,46,300,17,120,80,82,255.0,416.4,690.0
185,general,FAMILIA #70,70,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, -1, 1, 2/3, 3)",,"{'u': -2, 'v': 0, 'w': -3}",-2*x^2 - 3,x^5 - 11/3*x^4 + x^3 + 11/3*x^2 - 2*x,4*x^4 + 12*x^2 + 9,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.609399999999999,8.369,38.047,44,80,290,58.0,46,300,17,120,80,82,255.0,416.4,690.0
186,general,FAMILIA #28,28,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, -1/2, 1/2, 2/3, 1)",,"{'u': -1, 'v': 0, 'w': 0}",-x^2,x^5 - 2/3*x^4 - 5/4*x^3 + 5/6*x^2 + 1/4*x - 1/6,x^4,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.4718,9.07,37.359,42,72,274,54.8,44,284,16,112,72,74,660.0,1044.0,1560.0
187,general,FAMILIA #29,29,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, -2/3, -1/2, 1/2, 1)",,"{'u': -1, 'v': 0, 'w': 0}",-x^2,x^5 + 2/3*x^4 - 5/4*x^3 - 5/6*x^2 + 1/4*x + 1/6,x^4,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.4896,9.16,37.448,42,72,274,54.8,44,284,16,112,72,74,660.0,1044.0,1560.0
188,general,FAMILIA #19,19,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1, 0, 2/3, 1)",,"{'u': -2, 'v': -2, 'w': -1}",-2*x^2 - 2*x - 1,x^5 + 4/3*x^4 - 7/3*x^3 - 4/3*x^2 + 4/3*x,4*x^4 + 8*x^3 + 8*x^2 + 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.8793999999999995,8.289,39.397,42,64,264,52.8,44,274,16,107,64,66,84.0,424.8,1008.0
189,general,FAMILIA #20,20,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, -2/3, 0, 1, 2)",,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^5 - 4/3*x^4 - 7/3*x^3 + 4/3*x^2 + 4/3*x,4*x^4 - 8*x^3 + 8*x^2 - 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.8676,8.47,39.338,42,64,264,52.8,44,274,16,107,64,66,84.0,424.8,1008.0
190,general,FAMILIA #45,45,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, -1/2, -1/3, 0, 1)",,"{'u': -1, 'v': 2, 'w': 2}",-x^2 + 2*x + 2,x^5 + 5/6*x^4 - 5/6*x^3 - 5/6*x^2 - 1/6*x,x^4 - 4*x^3 + 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.1138,9.24,35.569,42,68,256,51.2,44,266,16,103,68,70,276.0,817.2,1236.0
191,general,FAMILIA #46,46,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, 0, 1/3, 1/2, 1)",,"{'u': -1, 'v': -2, 'w': 2}",-x^2 - 2*x + 2,x^5 - 5/6*x^4 - 5/6*x^3 + 5/6*x^2 - 1/6*x,x^4 + 4*x^3 - 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,7.1452,9.259,35.726,42,68,256,51.2,44,266,16,103,68,70,276.0,817.2,1236.0
192,general,FAMILIA #33,33,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1/2, 0, 1/2, 2)",,"{'u': -2, 'v': 1, 'w': 2}",-2*x^2 + x + 2,x^5 - 17/4*x^3 + x,4*x^4 - 4*x^3 - 7*x^2 + 4*x + 4,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,6.6054,7.33,33.027,38,62,250,50.0,40,260,14,100,62,64,344.0,964.0,2616.0
193,general,FAMILIA #34,34,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1/2, 0, 1/2, 2)",,"{'u': -2, 'v': -1, 'w': 2}",-2*x^2 - x + 2,x^5 - 17/4*x^3 + x,4*x^4 + 4*x^3 - 7*x^2 - 4*x + 4,5,5,5,0,0,0,0,0,0,0,5,4,0,7,8,39,7.8,8,"[7, 8, 8, 8, 8]",0,5,5,0,5,6.659400000000001,7.4,33.297000000000004,38,62,250,50.0,40,260,14,100,62,64,344.0,964.0,2616.0
194,general,FAMILIA #79,79,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, 1/2, -2, 2, -2/3)",,"{'u': -2, 'v': 3, 'w': -2}",-2*x^2 + 3*x - 2,x^5 + 1/6*x^4 - 13/3*x^3 - 2/3*x^2 + 4/3*x,4*x^4 - 12*x^3 + 17*x^2 - 12*x + 4,5,5,5,0,0,0,0,0,0,0,5,3,0,7,9,41,8.2,9,"[7, 7, 9, 9, 9]",0,5,5,0,5,8.1096,9.25,40.548,44,70,272,54.4,46,282,17,111,70,72,828.0,2690.4,6084.0
195,general,FAMILIA #18,18,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-1, 1/3, 1, 2)",,"{'u': 0, 'v': -2, 'w': 0}",-2*x,x^4 - 7/3*x^3 - 1/3*x^2 + 7/3*x - 2/3,4*x^2,5,5,5,0,0,0,0,0,0,0,5,3,0,7,9,40,8.0,8,"[7, 7, 8, 9, 9]",0,5,5,0,5,8.833400000000001,10.539,44.167,60,76,326,65.2,62,336,26,143,76,78,87.0,965.4,2934.0
196,general,FAMILIA #19,19,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-2, -1, -1/3, 1)",,"{'u': 0, 'v': -2, 'w': 0}",-2*x,x^4 + 7/3*x^3 - 1/3*x^2 - 7/3*x - 2/3,4*x^2,5,5,5,0,0,0,0,0,0,0,5,3,0,7,9,40,8.0,8,"[7, 7, 8, 9, 9]",0,5,5,0,5,8.7758,10.31,43.879000000000005,60,76,326,65.2,62,336,26,143,76,78,87.0,965.4,2934.0
197,general,FAMILIA #8,8,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam2000_maxQperRS20_q-5to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-2, -1, -1/3, 1)",,"{'u': 0, 'v': -2, 'w': 0}",-2*x,x^4 + 7/3*x^3 - 1/3*x^2 - 7/3*x - 2/3,4*x^2,5,5,5,0,0,0,0,0,0,0,5,3,0,7,9,40,8.0,8,"[7, 7, 8, 9, 9]",0,5,5,0,5,8.7758,10.31,43.879000000000005,60,76,326,65.2,62,336,26,143,76,78,87.0,965.4,2934.0
198,general,FAMILIA #9,9,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam2000_maxQperRS20_q-5to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-1, 1/3, 1, 2)",,"{'u': 0, 'v': -2, 'w': 0}",-2*x,x^4 - 7/3*x^3 - 1/3*x^2 + 7/3*x - 2/3,4*x^2,5,5,5,0,0,0,0,0,0,0,5,3,0,7,9,40,8.0,8,"[7, 7, 8, 9, 9]",0,5,5,0,5,8.833400000000001,10.539,44.167,60,76,326,65.2,62,336,26,143,76,78,87.0,965.4,2934.0
199,general,FAMILIA #22,22,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-1, -1/2, 1/3, 1)",,"{'u': -2, 'v': -2, 'w': 2}",-2*x^2 - 2*x + 2,x^4 + 1/6*x^3 - 7/6*x^2 - 1/6*x + 1/6,22/3*x^3 + 2/3*x^2 - 22/3*x + 10/3,5,5,5,0,0,0,0,0,0,0,5,3,0,7,9,40,8.0,8,"[7, 7, 8, 9, 9]",0,5,5,0,5,9.6418,12.58,48.209,58,84,341,68.2,60,351,25,151,84,86,492.0,1171.2,2772.0
200,general,FAMILIA #23,23,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-1, -1/3, 1/2, 1)",,"{'u': -2, 'v': 2, 'w': 2}",-2*x^2 + 2*x + 2,x^4 - 1/6*x^3 - 7/6*x^2 + 1/6*x + 1/6,-22/3*x^3 + 2/3*x^2 + 22/3*x + 10/3,5,5,5,0,0,0,0,0,0,0,5,3,0,7,9,40,8.0,8,"[7, 7, 8, 9, 9]",0,5,5,0,5,9.568000000000001,12.48,47.84,58,84,341,68.2,60,351,25,151,84,86,492.0,1171.2,2772.0
