subfamily_rank,construction_kind,family_label,family_index,execution_relative_dir,m,rs,forced_xs,q_params,q_family,H_family,Pq_family,top_k_count,n_successful,n_determined,n_only_rankbounds,n_not_closed,n_timeout,n_memory,n_req_error,n_unresolved,n_failed,n_rank_ge_6,n_rank_ge_8,n_rank_ge_10,min_rank,max_rank,sum_rank,avg_rank,med_rank,determined_ranks,n_by_rankbounds,n_by_mordellweil,n_finite_index,n_proved,n_grh,avg_magma_time,max_magma_time,total_magma_time,top_k_min_affine,top_k_max_affine,top_k_sum_affine,top_k_avg_affine,top_k_min_proj,top_k_sum_proj,top_k_min_extra_x,top_k_sum_extra_x,best_affine,best_proj,best_height,avg_height,max_height
46,general,FAMILIA #6,6,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,4,"(-2, -3/2, -2/3, 1/2)",,"{'u': -2, 'v': 1, 'w': 1}",-2*x^2 + x + 1,x^4 + 11/3*x^3 + 13/4*x^2 - 2/3*x - 1,-56/3*x^3 - 16*x^2 + 14/3*x + 5,5,5,5,0,0,0,0,0,0,0,5,5,1,8,10,43,8.6,8,"[8, 8, 8, 9, 10]",0,5,5,0,5,9.955400000000001,12.099,49.777,66,96,387,77.4,68,397,29,174,96,98,1572.0,5544.0,9456.0
47,general,FAMILIA #33,33,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-1, -2/3, 1/3, 1)",,"{'u': -2, 'v': -2, 'w': 1}",-2*x^2 - 2*x + 1,x^4 + 1/3*x^3 - 11/9*x^2 - 1/3*x + 2/9,20/3*x^3 + 44/9*x^2 - 8/3*x + 1/9,5,5,5,0,0,0,0,0,0,0,5,5,1,8,10,43,8.6,8,"[8, 8, 8, 9, 10]",0,5,5,0,5,9.9254,12.039,49.627,48,82,312,62.4,50,322,20,136,82,84,756.0,3222.0,4842.0
48,general,FAMILIA #34,34,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-1, -1/3, 2/3, 1)",,"{'u': -2, 'v': 2, 'w': 1}",-2*x^2 + 2*x + 1,x^4 - 1/3*x^3 - 11/9*x^2 + 1/3*x + 2/9,-20/3*x^3 + 44/9*x^2 + 8/3*x + 1/9,5,5,5,0,0,0,0,0,0,0,5,5,1,8,10,43,8.6,8,"[8, 8, 8, 9, 10]",0,5,5,0,5,10.068000000000001,12.21,50.34,48,82,312,62.4,50,322,20,136,82,84,756.0,3222.0,4842.0
49,general,FAMILIA #48,48,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam2000_maxQperRS20_q-5to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-2, -1, -1/2, 2)",,"{'u': 0, 'v': -2, 'w': 2}",-2*x + 2,x^4 + 3/2*x^3 - 7/2*x^2 - 6*x - 2,4*x^2 - 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,5,1,8,10,42,8.4,8,"[8, 8, 8, 8, 10]",0,5,5,0,5,8.6054,9.359,43.027,54,68,294,58.8,56,304,23,127,68,70,116.0,1095.2,4428.0
50,general,FAMILIA #49,49,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam2000_maxQperRS20_q-5to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-2, 1/2, 1, 2)",,"{'u': 0, 'v': -2, 'w': -2}",-2*x - 2,x^4 - 3/2*x^3 - 7/2*x^2 + 6*x - 2,4*x^2 + 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,5,1,8,10,42,8.4,8,"[8, 8, 8, 8, 10]",0,5,5,0,5,8.7614,9.31,43.807,54,68,294,58.8,56,304,23,127,68,70,116.0,1095.2,4428.0
51,even_automorphism,FAMILIA #35,35,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,,,"(-3/2, -1/3, 1/3, 3/2)","{'u': -2, 'w': -1}",-2*x^2 - 1,x^4 - 85/36*x^2 + 1/4,121/9*x^2,5,5,5,0,0,0,0,0,0,0,5,5,1,8,10,42,8.4,8,"[8, 8, 8, 8, 10]",0,5,5,0,5,15.5656,17.3,77.828,44,64,274,54.8,46,284,18,117,64,66,2916.0,58240.8,249156.0
52,general,FAMILIA #5,5,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam2000_maxQperRS20_q-5to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-2, -1, 1, 2)",,"{'u': 0, 'v': -2, 'w': 0}",-2*x,x^4 - 5*x^2 + 4,4*x^2,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,44,8.8,9,"[8, 9, 9, 9, 9]",3,2,2,0,5,6.4378,8.97,32.189,60,72,332,66.4,62,342,26,146,72,74,100.0,364.8,738.0
53,general,FAMILIA #36,36,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-1, -2/3, 0, 1)",,"{'u': -2, 'v': 1, 'w': -1}",-2*x^2 + x - 1,x^4 + 2/3*x^3 - x^2 - 2/3*x,-20/3*x^3 + 9*x^2 + 2/3*x + 1,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,44,8.8,9,"[8, 9, 9, 9, 9]",0,5,5,0,5,9.051,10.099,45.255,58,86,334,66.8,60,344,25,147,86,88,111.0,357.0,504.0
54,general,FAMILIA #37,37,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-1, 0, 2/3, 1)",,"{'u': -2, 'v': -1, 'w': -1}",-2*x^2 - x - 1,x^4 - 2/3*x^3 - x^2 + 2/3*x,20/3*x^3 + 9*x^2 - 2/3*x + 1,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,44,8.8,9,"[8, 9, 9, 9, 9]",0,5,5,0,5,8.9656,10.179,44.828,58,86,334,66.8,60,344,25,147,86,88,111.0,357.0,504.0
55,general,FAMILIA #49,49,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-3/2, 0, 2/3, 1)",,"{'u': -2, 'v': -1, 'w': -1}",-2*x^2 - x - 1,x^4 - 1/6*x^3 - 11/6*x^2 + x,14/3*x^3 + 37/3*x^2 - 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,44,8.8,9,"[8, 9, 9, 9, 9]",0,5,5,0,5,8.554,9.32,42.77,54,66,298,59.6,56,308,23,129,66,68,276.0,1627.2,3144.0
56,general,FAMILIA #50,50,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-1, -2/3, 0, 3/2)",,"{'u': -2, 'v': 1, 'w': -1}",-2*x^2 + x - 1,x^4 + 1/6*x^3 - 11/6*x^2 - x,-14/3*x^3 + 37/3*x^2 + 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,44,8.8,9,"[8, 9, 9, 9, 9]",0,5,5,0,5,8.5776,9.349,42.888000000000005,54,66,298,59.6,56,308,23,129,66,68,276.0,1627.2,3144.0
57,general,FAMILIA #21,21,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, -1, -2, -2/3, 3/2)",,"{'u': -2, 'v': -2, 'w': 1}",-2*x^2 - 2*x + 1,x^5 + 13/6*x^4 - 3/2*x^3 - 14/3*x^2 - 2*x,4*x^4 + 8*x^3 - 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,44,8.8,9,"[8, 9, 9, 9, 9]",0,5,5,0,5,9.498000000000001,9.97,47.49,52,72,314,62.8,54,324,21,132,72,74,768.0,3811.2,7584.0
58,general,FAMILIA #22,22,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, 1, 2, 2/3, -3/2)",,"{'u': -2, 'v': 2, 'w': 1}",-2*x^2 + 2*x + 1,x^5 - 13/6*x^4 - 3/2*x^3 + 14/3*x^2 - 2*x,4*x^4 - 8*x^3 + 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,44,8.8,9,"[8, 9, 9, 9, 9]",0,5,5,0,5,9.525200000000002,10.089,47.626000000000005,52,72,314,62.8,54,324,21,132,72,74,768.0,3811.2,7584.0
59,general,FAMILIA #40,40,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, -1/2, 0, 1/2, 2/3)",,"{'u': -2, 'v': 1, 'w': 2}",-2*x^2 + x + 2,x^5 + 1/3*x^4 - 11/12*x^3 - 1/12*x^2 + 1/6*x,4*x^4 - 4*x^3 - 7*x^2 + 4*x + 4,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,44,8.8,9,"[8, 9, 9, 9, 9]",0,5,5,0,5,7.555200000000001,8.699,37.776,46,60,256,51.2,48,266,18,103,60,62,1020.0,3309.6,8892.0
60,general,FAMILIA #1,1,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,4,"(0, 1/2, 2/3, 3/2)",,"{'u': -2, 'v': 1, 'w': 1/2}",-2*x^2 + x + 1/2,x^4 - 8/3*x^3 + 25/12*x^2 - 1/2*x,20/3*x^3 - 28/3*x^2 + 3*x + 1/4,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,43,8.6,9,"[8, 8, 9, 9, 9]",0,5,5,0,5,11.157399999999999,12.41,55.787,74,88,408,81.6,76,418,33,184,88,90,1788.0,9854.4,28656.0
61,general,FAMILIA #4,4,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,4,"(-2, 1/2, 2/3, 3/2)",,"{'u': -2, 'v': 0, 'w': 1}",-2*x^2 + 1,x^4 - 2/3*x^3 - 13/4*x^2 + 11/3*x - 1,8/3*x^3 + 9*x^2 - 44/3*x + 5,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,43,8.6,9,"[8, 8, 9, 9, 9]",0,5,5,0,5,9.3696,10.65,46.848,68,78,354,70.8,70,364,30,157,78,80,1872.0,4512.0,6720.0
62,general,FAMILIA #5,5,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,4,"(-3/2, -2/3, -1/2, 2)",,"{'u': -2, 'v': 0, 'w': 1}",-2*x^2 + 1,x^4 + 2/3*x^3 - 13/4*x^2 - 11/3*x - 1,-8/3*x^3 + 9*x^2 + 44/3*x + 5,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,43,8.6,9,"[8, 8, 9, 9, 9]",0,5,5,0,5,9.397200000000002,10.869,46.986000000000004,68,78,354,70.8,70,364,30,157,78,80,1872.0,4512.0,6720.0
63,general,FAMILIA #10,10,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,4,"(-3, -2, -1, 2/3)",,"{'u': 0, 'v': -2, 'w': -1/2}",-2*x - 1/2,x^4 + 16/3*x^3 + 7*x^2 - 4/3*x - 4,4*x^2 + 2*x + 1/4,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,43,8.6,9,"[8, 8, 9, 9, 9]",0,5,5,0,5,10.255199999999999,11.289,51.275999999999996,62,74,342,68.4,64,352,27,151,74,76,1512.0,4046.4,8064.0
64,general,FAMILIA #11,11,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,4,"(-2/3, 1, 2, 3)",,"{'u': 0, 'v': -2, 'w': 1/2}",-2*x + 1/2,x^4 - 16/3*x^3 + 7*x^2 + 4/3*x - 4,4*x^2 - 2*x + 1/4,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,43,8.6,9,"[8, 8, 9, 9, 9]",0,5,5,0,5,10.3656,11.38,51.828,62,74,342,68.4,64,352,27,151,74,76,1512.0,4046.4,8064.0
65,general,FAMILIA #6,6,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-2, 0, 1/2, 2/3)",,"{'u': -2, 'v': 2, 'w': 2}",-2*x^2 + 2*x + 2,x^4 + 5/6*x^3 - 2*x^2 + 2/3*x,-34/3*x^3 + 4*x^2 + 16/3*x + 4,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,43,8.6,9,"[8, 8, 9, 9, 9]",0,5,5,0,5,9.2894,11.029,46.447,56,74,320,64.0,58,330,24,140,74,76,288.0,1579.2,2856.0
66,general,FAMILIA #7,7,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-2/3, -1/2, 0, 2)",,"{'u': -2, 'v': -2, 'w': 2}",-2*x^2 - 2*x + 2,x^4 - 5/6*x^3 - 2*x^2 - 2/3*x,34/3*x^3 + 4*x^2 - 16/3*x + 4,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,43,8.6,9,"[8, 8, 9, 9, 9]",0,5,5,0,5,9.1378,10.63,45.689,56,74,320,64.0,58,330,24,140,74,76,288.0,1579.2,2856.0
67,general,FAMILIA #26,26,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam2000_maxQperRS20_q-5to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-1, -2/3, 0, 1)",,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^4 + 2/3*x^3 - x^2 - 2/3*x,-32/3*x^3 + 12*x^2 - 4/3*x + 1,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,43,8.6,9,"[8, 8, 9, 9, 9]",0,5,5,0,5,8.6414,10.609,43.207,52,80,324,64.8,54,334,22,142,80,82,174.0,322.2,618.0
68,general,FAMILIA #1,1,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, -1, 1, -2/3, -3)",,"{'u': 0, 'v': -2, 'w': 1}",-2*x + 1,x^5 + 11/3*x^4 + x^3 - 11/3*x^2 - 2*x,4*x^2 - 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,43,8.6,9,"[8, 8, 9, 9, 9]",0,5,5,0,5,8.7958,9.73,43.979,50,90,336,67.2,52,346,20,143,90,92,240.0,695.4,1740.0
69,general,FAMILIA #2,2,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, -1, 1, 2/3, 3)",,"{'u': 0, 'v': -2, 'w': -1}",-2*x - 1,x^5 - 11/3*x^4 + x^3 + 11/3*x^2 - 2*x,4*x^2 + 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,43,8.6,9,"[8, 8, 9, 9, 9]",0,5,5,0,5,8.7536,9.91,43.768,50,90,336,67.2,52,346,20,143,90,92,240.0,695.4,1740.0
70,general,FAMILIA #27,27,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-2, 1/3, 1/2, 1)",,"{'u': -2, 'v': -1, 'w': -1}",-2*x^2 - x - 1,x^4 + 1/6*x^3 - 8/3*x^2 + 11/6*x - 1/3,10/3*x^3 + 47/3*x^2 - 16/3*x + 7/3,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,43,8.6,9,"[8, 8, 9, 9, 9]",0,5,5,0,5,8.502,10.24,42.510000000000005,50,82,312,62.4,52,322,21,136,82,84,672.0,1648.8,2796.0
71,general,FAMILIA #28,28,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-1, -1/2, -1/3, 2)",,"{'u': -2, 'v': 1, 'w': -1}",-2*x^2 + x - 1,x^4 - 1/6*x^3 - 8/3*x^2 - 11/6*x - 1/3,-10/3*x^3 + 47/3*x^2 + 16/3*x + 7/3,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,43,8.6,9,"[8, 8, 9, 9, 9]",0,5,5,0,5,8.5076,10.31,42.538000000000004,50,82,312,62.4,52,322,21,136,82,84,672.0,1648.8,2796.0
72,general,FAMILIA #35,35,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-3/2, -1, 1/3, 1)",,"{'u': -2, 'v': 1, 'w': 2}",-2*x^2 + x + 2,x^4 + 7/6*x^3 - 3/2*x^2 - 7/6*x + 1/2,-26/3*x^3 - x^2 + 26/3*x + 2,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,43,8.6,9,"[8, 8, 9, 9, 9]",0,5,5,0,5,8.597800000000001,9.65,42.989000000000004,48,76,301,60.2,50,311,20,131,76,78,576.0,1160.4,2760.0
73,general,FAMILIA #36,36,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-1, -1/3, 1, 3/2)",,"{'u': -2, 'v': -1, 'w': 2}",-2*x^2 - x + 2,x^4 - 7/6*x^3 - 3/2*x^2 + 7/6*x + 1/2,26/3*x^3 - x^2 - 26/3*x + 2,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,43,8.6,9,"[8, 8, 9, 9, 9]",0,5,5,0,5,8.6754,9.519,43.377,48,76,301,60.2,50,311,20,131,76,78,576.0,1160.4,2760.0
74,general,FAMILIA #9,9,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-3/2, 0, 2/3, 1)",,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^4 - 1/6*x^3 - 11/6*x^2 + x,1/6*x^3 + 23/6*x^2 - x + 1,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,42,8.4,8,"[8, 8, 8, 9, 9]",0,5,5,0,5,8.9476,9.66,44.738,62,72,328,65.6,64,338,27,144,72,74,330.0,1298.4,3696.0
75,general,FAMILIA #10,10,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-1, -2/3, 0, 3/2)",,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^4 + 1/6*x^3 - 11/6*x^2 - x,-1/6*x^3 + 23/6*x^2 + x + 1,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,42,8.4,8,"[8, 8, 8, 9, 9]",0,5,5,0,5,8.9656,9.64,44.828,62,72,328,65.6,64,338,27,144,72,74,330.0,1298.4,3696.0
76,general,FAMILIA #15,15,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-2, -1, -1/2, 1/2)",,"{'u': -1, 'v': 2, 'w': 2}",-x^2 + 2*x + 2,x^4 + 3*x^3 + 7/4*x^2 - 3/4*x - 1/2,-7*x^3 - 7/4*x^2 + 35/4*x + 9/2,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,42,8.4,8,"[8, 8, 8, 9, 9]",0,5,5,0,5,8.823400000000001,9.63,44.117000000000004,60,78,342,68.4,62,352,26,151,78,80,396.0,812.8,1836.0
77,general,FAMILIA #20,20,general_m4_H1_2000_H2_200000_topRef20_goodX30_rsN8_rsD8_maxRS15000_maxFam100000_maxQperRS100_q-8to8_L1-8to8_nL125_L2-10to10_nL245_workers12,4,"(-3/2, -2/3, 1/2, 1)",,"{'u': -2, 'v': 1/2, 'w': 2}",-2*x^2 + 1/2*x + 2,x^4 + 2/3*x^3 - 7/4*x^2 - 5/12*x + 1/2,-14/3*x^3 - 3/4*x^2 + 11/3*x + 2,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,42,8.4,8,"[8, 8, 8, 9, 9]",0,5,5,0,5,9.337399999999999,10.5,46.687,60,74,335,67.0,62,345,26,148,74,76,1608.0,2961.6,5280.0
78,general,FAMILIA #43,43,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(-1, 1, -1/2, -2/3, -3/2)",,"{'u': -1, 'v': 1, 'w': 1}",-x^2 + x + 1,x^5 + 8/3*x^4 + 13/12*x^3 - 13/6*x^2 - 25/12*x - 1/2,x^4 - 2*x^3 - x^2 + 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,42,8.4,8,"[8, 8, 8, 9, 9]",0,5,5,0,5,9.051400000000001,12.029,45.257000000000005,52,82,302,60.4,54,312,21,126,82,84,2016.0,2988.0,3960.0
79,general,FAMILIA #44,44,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(-1, 1, 1/2, 2/3, 3/2)",,"{'u': -1, 'v': -1, 'w': 1}",-x^2 - x + 1,x^5 - 8/3*x^4 + 13/12*x^3 + 13/6*x^2 - 25/12*x + 1/2,x^4 + 2*x^3 - x^2 - 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,42,8.4,8,"[8, 8, 8, 9, 9]",0,5,5,0,5,9.1458,12.189,45.729,52,82,302,60.4,54,312,21,126,82,84,2016.0,2988.0,3960.0
80,general,FAMILIA #6,6,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, -1/2, 0, 1/2, 2/3)",,"{'u': -1, 'v': -2, 'w': 1}",-x^2 - 2*x + 1,x^5 + 1/3*x^4 - 11/12*x^3 - 1/12*x^2 + 1/6*x,x^4 + 4*x^3 + 2*x^2 - 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,42,8.4,8,"[8, 8, 8, 9, 9]",0,5,5,0,5,8.1938,9.369,40.969,52,70,300,60.0,54,310,21,125,70,72,912.0,2858.4,4632.0
81,general,FAMILIA #7,7,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2/3, -1/2, 0, 1/2, 1)",,"{'u': -1, 'v': 2, 'w': 1}",-x^2 + 2*x + 1,x^5 - 1/3*x^4 - 11/12*x^3 + 1/12*x^2 + 1/6*x,x^4 - 4*x^3 + 2*x^2 + 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,42,8.4,8,"[8, 8, 8, 9, 9]",0,5,5,0,5,8.2334,9.289,41.167,52,70,300,60.0,54,310,21,125,70,72,912.0,2858.4,4632.0
82,general,FAMILIA #11,11,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, -1, -2, 2, -1/3)",,"{'u': 0, 'v': -2, 'w': -3}",-2*x - 3,x^5 + 4/3*x^4 - 11/3*x^3 - 16/3*x^2 - 4/3*x,4*x^2 + 12*x + 9,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,42,8.4,8,"[8, 8, 8, 9, 9]",0,5,5,0,5,8.479800000000001,9.49,42.399,48,90,320,64.0,50,330,19,135,90,92,312.0,644.4,1152.0
83,general,FAMILIA #12,12,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, 1, -2, 2, 1/3)",,"{'u': 0, 'v': -2, 'w': 3}",-2*x + 3,x^5 - 4/3*x^4 - 11/3*x^3 + 16/3*x^2 - 4/3*x,4*x^2 - 12*x + 9,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,42,8.4,8,"[8, 8, 8, 9, 9]",0,5,5,0,5,8.5456,9.58,42.728,48,90,320,64.0,50,330,19,135,90,92,312.0,644.4,1152.0
84,general,FAMILIA #16,16,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-3/2, -1, -1/3, 1)",,"{'u': -1, 'v': 2, 'w': 2}",-x^2 + 2*x + 2,x^4 + 11/6*x^3 - 1/2*x^2 - 11/6*x - 1/2,-35/6*x^3 + 1/2*x^2 + 59/6*x + 9/2,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,42,8.4,8,"[8, 8, 8, 9, 9]",0,5,5,0,5,9.0596,10.75,45.298,48,72,302,60.4,50,312,20,131,72,74,222.0,829.2,2376.0
85,general,FAMILIA #17,17,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-1, 1/3, 1, 3/2)",,"{'u': -1, 'v': -2, 'w': 2}",-x^2 - 2*x + 2,x^4 - 11/6*x^3 - 1/2*x^2 + 11/6*x - 1/2,35/6*x^3 + 1/2*x^2 - 59/6*x + 9/2,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,42,8.4,8,"[8, 8, 8, 9, 9]",0,5,5,0,5,8.9774,10.589,44.887,48,72,302,60.4,50,312,20,131,72,74,222.0,829.2,2376.0
86,general,FAMILIA #60,60,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, -1/2, 1/2, -2, 1/3)",,"{'u': -2, 'v': -2, 'w': 2}",-2*x^2 - 2*x + 2,x^5 + 5/3*x^4 - 11/12*x^3 - 5/12*x^2 + 1/6*x,4*x^4 + 8*x^3 - 4*x^2 - 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,5,0,8,9,42,8.4,8,"[8, 8, 8, 9, 9]",0,5,5,0,5,8.5876,9.81,42.938,46,73,291,58.2,48,301,18,121,73,75,1356.0,4473.6,14076.0
